Campaign Date,Campaign Name,Campaign Folder,Business Name,Phone,Email,Address,Website,Category,Rating,Reviews,Priority,Score,Latitude,Longitude
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Almoayyed Electromechanical Contracting LLC,+971 4 422 9857,,Saheel 2 - Al Ittihad Rd - Al Nahda First - Al Nahda 1 - Dubai - United Arab Emirates,http://www.almoayyedcg.com/,Construction company,,4.7,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,MNA CONTRACTING L.L.C,+971 50 341 4792,,"Near Al Nakheel Center, Burj Nahar Building, Office No.3 - Naif - Dubai - United Arab Emirates",https://mnagroup.ae/,Contractor,,4.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,International Electro-Mechanical Services Co LLC,+971 4 334 4003,,"Building - Office 407, 4th Floor - Sheikh Rashid Rd - Oud Metha - Dubai Healthcare City - Dubai - United Arab Emirates",http://www.iemsc.com/,Mechanical contractor,,4.2,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Krish Star General Trading LLC,+971 55 940 8732,,Al QuozAl - 25 6A Street - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,http://www.krishstargt.com/,Packaging company,,4.4,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Precision Plastic Products Company LLC,+971 4 310 5777,,"Street # 7,Al Industrial Are 3,Opp Jotun Powder Coating - Dubai - United Arab Emirates",https://www.pdtmc.com/,Manufacturer,,4.2,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Falcon Pack Dubai,+971 4 328 4098,,Unit no. 26 Al Wasl Rd - Al Safa First - Al Safa 1 - Dubai - United Arab Emirates,https://falconpack.com/,Packaging company,,4,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,MAIL BOXES ETC - BAY SQUARE,+971 54 583 6905,,"Business Bay, Bay Square Centers - BB13, Shop No. G01 - Ground Floor - Dubai - United Arab Emirates",https://mbegulf.com/,Courier service,,4.6,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,"Hotpack Global Sales Center Jumeirah, Dubai - هوت باك مركز مبيعات دبي",+971 4 330 0944,,Lamar Residence (SBK) - Al Wasl Rd - Jumeirah - Jumeira Third - Dubai - United Arab Emirates,http://www.hotpackglobal.com/,Packaging supply store,,3.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,NAPCO Arabian Flexible Packaging L.L.C,+971 4 285 4400,,69J9+Q54 - 13th St - Umm Ramool - Dubai - United Arab Emirates,http://www.arabianflexible.com/,Packaging company,,4,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Siba Star Packing Materials L.L.C,+971 50 548 3572,,BEHIND SHAKLAN 3 NO SUPPERMARKET - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Siba%20Star%20Packing%20Materials%20L.L.C&query_place_id=ChIJx4YO8odCXz4R0-gfRgqUwto,Packaging company,,5,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Superior Pack Customised Packaging Manufacturer,+971 56 421 9630,,"Deira - 24 Al Wuheida Street, Deira, Office M4, Royal House Building - Hor Al Anz East - Dubai - United Arab Emirates",https://www.superiorpackuae.com/,Packaging company,,4.8,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Consistent Engineering Consultants | MEP Consultants Dubai | MEP Engineering |,+971 4 386 0601,,"67GM+796 & 2002, API World Tower - Office 2001 - Sheikh Zayed Rd - opp. Dubai World - Trade Center First - Dubai - United Arab Emirates",http://www.consistentconsultants.com/,Engineering consultant,,3.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Elite International MEP Work,+971 52 940 0012,,Damascus Street - Al Qusais Ind. Second - Al Qusais Industrial Area 2 - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Elite%20International%20MEP%20Work&query_place_id=ChIJ8eIFUXldXz4RFCP-ziOr3AU,Construction company,,5,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,"LAADS | Construction Company in Dubai, UAE | Interior Fit Out, MEP, HVAC Company in Dubai, UAE",+971 4 347 5730,,Warehouse - 6 6B Street - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,https://www.laads.ae/,Construction company,,4.5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,MEPTEQ ELECTROMECHANICAL WORKS LLC,+971 4 227 3744,,"Abraj, Al Mamzar Building - Tower A 54 St - Al Mamzar - Deira - Dubai - United Arab Emirates",http://www.meptequae.com/,Corporate office,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,MEP Home Maintenance Solution Dubai,+971 56 648 6239,,57 6th St - Al Quoz - Al Qouz Ind.first - Dubai - United Arab Emirates,http://www.mep-solution.com/,Air conditioning repair service,,3.5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Nottingham Mechanical and Electrical Consulting Engineers,+971 4 443 3727,,802 Dubai Fountain St - Business Bay - Dubai - United Arab Emirates,http://www.nottingham-mep.com/,Design engineer,,4.1,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Bilt Middle East LLC,+971 4 343 9798,,57P4+X3R Addiyar Building - Sheikh Zayed Rd - Al Wasl - Dubai - United Arab Emirates,http://www.abmgroup.ae/,Construction company,,3.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Spot packing and packaging materials trading LLC,+971 50 250 0321,,Hotel - behind Gulf Inn - Oud Metha - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Spot%20packing%20and%20packaging%20materials%20trading%20LLC&query_place_id=ChIJHaj-PcpDXz4R3P23adefcdc,Packaging company,,5,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,SETH INT'L,+971 4 553 2663,,ETA Star Manara Tower - 2504 - Business Bay - Dubai - United Arab Emirates,https://www.sethnco.com/?utm_source=gmb&utm_medium=Google+My+Business&utm_id=MyBusinessPage,Air conditioning contractor,,4.8,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Hadanco Packaging Solutions LLC,+971 4 328 5472,,"Warehouse # 12, Plot # 364-363 - Dubai - United Arab Emirates",http://www.hadanco.com/,Packaging company,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Barbhaya Industries LLC,+971 4 224 6543,,Warehouse - 1 - Plot No.295-0 Ras Al Khor Rd - Ras Al Khor Industrial Area 2 - Dubai - United Arab Emirates,http://www.barbhayaindustries.com/,Manufacturer,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,"Pinnacle Packing Industries, LLC",+971 4 338 1786,,3 4a St - Al Quoz - Al Qouz Ind.first - Dubai - United Arab Emirates,https://www.ppiuae.net/,Packaging company,,4.3,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Dubai Mover,+971 55 301 3309,,"Oxford Tower, Office No.1102b - Business Bay - Dubai - United Arab Emirates",https://www.dubaimover.ae/,Moving and storage service,,5,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,PROFIT PACKAGING SOLUTIONS,+971 58 574 5060,,Almostqbal Business bay - exchange tower - Dubai - United Arab Emirates,https://www.instagram.com/profit.advance?igsh=bDl0MGo0czlkOW1n&utm_source=qr,Packaging company,,,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Cubitic Contracting L.L.C.,+971 4 881 7722,,"Empire Heights Tower B A, 401 - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=Cubitic%20Contracting%20L.L.C.&query_place_id=ChIJJ0aEWiRoXz4R711On6Nc1uY,Contractor,,4.6,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,One Modern World,+971 4 256 4455,,"Empire One Business Centre, The Oberoi Centre - Business Bay - Dubai - United Arab Emirates",https://www.onemodernworld.com/,Packaging company,,,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Empire State Electro Mechanical LLC,+971 4 336 2814,,"Hadaeq Mohammed Bin Rashid, The Curve - Post box no: 234047, Office suit no: M41 - building 63 Sheikh Zayed Rd - Dubai - United Arab Emirates",https://empirestategroup.ae/,Construction company,,4.2,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Pluto Electro-Mechanical Contracting Company L.L.C Dubai Branch,+971 4 298 4894,,Office No. 405 Court Tower - Dubai - United Arab Emirates,http://www.plutoemc.com/,Contractor,,3.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Delta MEP Electromechanical LLC,+971 4 338 7575,,Demo Shield LLC - 101 Al Nahda St - Al Qusais - Al Qusais 1 - Dubai - United Arab Emirates,http://www.delta-mep.com/,Construction company,,3.8,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Power Carton Boxes Dubai,+971 55 608 6660,,32A Street - Umm Ramool - Dubai - United Arab Emirates,https://www.powercarton.com/,Packaging company,,4.6,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,MAK movers Dubai,+971 50 150 9043,,"Al marar al Ansari exchange building, office number 119 - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=MAK%20movers%20Dubai&query_place_id=ChIJ_9yYTpdDXz4RBEKZbsB0aow,Packaging company,,4.8,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Al Shirawi Electrical and Mechanical Engineering Co. L.L.C.,+971 4 333 7644,,"Building No.26, St. 8A, Near Al Abbas Glass Factory، - Dubai - United Arab Emirates",http://engineering.alshirawi.com/,Mechanical contractor,,4.1,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Dua Al Tarteeb technical services (MEP Dubai),+971 55 360 0496,,"F1rst Motors ,Ground Floor - Sheikh Zayed Rd - Al Quoz - Al Quoz 1 - Dubai - United Arab Emirates",http://www.mepdubai.com/,Building restoration service,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,"Al Sidra Technical Services LLC ( Interior Fit out Contractors, Mep Contractor, Dewa approved Contractor, HVAC Contractor )",+971 55 440 4312,,"OFFICE-1143, 1ST FLOOR,PRINCES CAR SHOWROOM BUILDING,NEAR TO OASIS CENTRE,SHEIKH ZAYED ROAD - Dubai - United Arab Emirates",http://alsidras.com/,Interior fitting contractor,,4.5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Falcon Pack Dubai,+971 4 285 2050,,Al Kheeran - Dubai Festival City - Dubai - United Arab Emirates,https://falconpack.com/,Packaging company,,4.3,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Gulf East Paper & Plastic Ind,+971 4 347 5289,,Warehouse - 23 Street 16b - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,http://gulfeastpack.com/,Packaging company,,4.4,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Idea Star Packing Materials Company LLC,+971 55 972 5112,,Post Box number: 115299 - 26th St - Al Quoz - Al Qouz Ind.fourth - Dubai - United Arab Emirates,https://www.ideastarpackingmaterials.com/,Moving supply store,,4.8,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Jebel Pack LLC,+971 4 347 7646,,10360 - Street - 20C St - Dubai - United Arab Emirates,http://www.jebelpack.com/,Packaging company,,4,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Duboxx Packaging LLC,+971 4 546 8455,,"Warehouse No 5, Gate No 80, Plot 363-364 - Al Quoz Industrial Area 1 - Dubai - United Arab Emirates",https://www.duboxx.ae/,Moving supply store,,4.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,ZOSS PACK,+971 4 552 6845,,DAMAC Business Tower 810 - Business Bay - Dubai - United Arab Emirates,https://www.zoss.ae/,Packaging company,,5,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Alfam Packing And Packaging Materials Trading LLC,+971 50 143 4767,,461 sheik zayed road - 1 - Al Quoz - Al Quoz 1 - Dubai - United Arab Emirates,https://alfampack.ae/,Packaging company,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Dubai Printing & Packaging Company,+971 56 473 7873,,Aspin Commercial Tower - Aspin - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Dubai%20Printing%20%26%20Packaging%20Company&query_place_id=ChIJmV9gNn1pXz4REm2yuN-0RPk,Packaging company,,4.6,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,ECO PACK GOODS WHOLESALERS TRADING LLC,+971 55 731 9797,,BLUE BAY TOWER - OFFICE NO 621 - Marasi Dr - Business Bay - Dubai - United Arab Emirates,http://www.ecopackllc.ae/,Packaging company,,5,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,LiVAR Manufacturer,+971 50 818 3982,,Al Manara Tower - Office 2101 - Business Bay - Dubai - United Arab Emirates,https://livar.ae/,Manufacturer,,5,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,"SERVE RIGHT PACKAGING - Branding, Packaging&Manufacturing",+971 52 680 9027,,"Metro Station, Al Moosa Tower 2 - Sheikh Zayed Rd - near Emirates office Tower - Trade Center First - Dubai - United Arab Emirates",https://serveright.ae/,Packaging company,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Galaxy Plast LLC,+971 4 320 2762,,81 11A Street - Ras Al Khor Industrial Area 2 - Dubai - United Arab Emirates,https://galaxyplast.com/,Packaging company,,4.8,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Habllen Packaging,+971 55 850 6434,,Business Bay - Dubai - United Arab Emirates,https://habllen.com/,Packaging company,,4.9,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,"FORWARD FOCUSED LLC - Branding, Packaging & Manufacturing of coffee cups and coffee bags",+971 55 296 1215,,Al Garhoud - Dubai - United Arab Emirates,https://www.forwardfocused.ae/,Packaging company,,4.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Mep Land,+971 4 448 8516,,Office no 313 Oud Metha Offices - opp. Raffles Hotel - Umm Hurair Second - Dubai - United Arab Emirates,https://mep-land.com/,Mechanical contractor,,4.9,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,HACO - Haleem Afzal Electro-Mechanical Contracting LLC,+971 4 263 2990,,"Floor - 23, The Oberoi Center - Business Bay - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=HACO%20-%20Haleem%20Afzal%20Electro-Mechanical%20Contracting%20LLC&query_place_id=ChIJVRF6m-5pXz4RzU48HOylfwg,Mechanical contractor,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,"GREEN PACKAGING, DUBAI",+971 6 522 0304,,Business Bay - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=GREEN%20PACKAGING%2C%20DUBAI&query_place_id=ChIJ2VGV0uJpXz4R9wA073OJpM4,Packaging company,,5,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Professional Engineers Electro Mechanical Contracting (PECO MEP),+971 4 343 1333,,"Apricot Tower, Dubai Silicon Oasis 7th Floor, Office No: 702 - Dubai - United Arab Emirates",http://www.peco.ae/,Construction company,,4.4,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Union Falcon MEP Contracting,+971 4 393 6616,,773V+97F - 4C St - Al Mankhool - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Union%20Falcon%20MEP%20Contracting&query_place_id=ChIJqc-aZhRDXz4Ruj47bnk0QIM,Electrical installation service,,4.7,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,PGCOM Electro Mechanical LLC,+971 4 523 2407,,"Dubai World Trade Centre - One Central, The Offices 1, Level 2 Dubai World Trade Centre - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=PGCOM%20Electro%20Mechanical%20LLC&query_place_id=ChIJ1U_z1wVDXz4RYXm6cfZ51Xs,Construction company,,5,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Multiline Electro Mechanical LLC - MEP contractor | Electromechanical Contractors in UAE,+971 4 343 4498,,Al Attar Tower - Suit No.602 - Sheikh Zayed Rd - Dubai - United Arab Emirates,https://multilineprojects.com/,Engineering consultant,,4.1,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Beam Group,+971 4 422 6185,,"5th Floor, Office#501 & 508 Damac Building, XL Tower, Business Bay Box: 52732 - Dubai - United Arab Emirates",http://www.beamcointl.com/,Contractor,,4.3,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Noor MEP,+971 55 199 6077,,Souk - Al Thanyah Third - The Greens - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Noor%20MEP&query_place_id=ChIJD-PILHdrXz4RSZTY5TEYQs0,Construction company,,4.9,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,MEPTECH (LLC),+971 4 491 9004,,Single Business Tower - Business Bay - Dubai - United Arab Emirates,http://www.meptechuae.com/,Mechanical contractor,,4.3,HIGH,70,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,WADY AHMR MEP Design Management,+971 58 289 4080,,Nadd Al Hamar - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=WADY%20AHMR%20MEP%20Design%20Management&query_place_id=ChIJKZbfy1pdXz4R_Ws8QjoHB3c,Construction company,,4.9,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Conversion Electromechanical Works,+971 4 295 2727,,Al Serkal Building - 2 floor 8 office - 806 Sheikh Rashid Rd - Port Saeed - Deira - Dubai - United Arab Emirates,https://www.google.com/maps/search/?api=1&query=Conversion%20Electromechanical%20Works&query_place_id=ChIJLUyVLt5cXz4RXX7LvgkJSkA,Construction company,,4.4,LOW,40,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,Gemco group,+971 58 551 2526,,Bay View Tower 708 - Dubai - United Arab Emirates,https://gemcogroup.ae/,Construction company,,4.4,MEDIUM,55,,
2025-11-24T10:55:46.357Z,HR Outsourcing - Apify Campaign,campaign_2025-11-24T10-55-46,AL TAQA ELECTROMECHANIC CONTRACTOR الطاقة للمقاولات الكهروميكانيك,+971 52 505 0642,,"The Binary by, Omniyat The Pad - P407, Floor - P4 Marasi Dr - Business Bay - Dubai - United Arab Emirates",https://www.google.com/maps/search/?api=1&query=AL%20TAQA%20ELECTROMECHANIC%20CONTRACTOR%20%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9%20%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D9%83%D9%87%D8%B1%D9%88%D9%85%D9%8A%D9%83%D8%A7%D9%86%D9%8A%D9%83&query_place_id=ChIJ_c4D0p9zXz4RJlxNnh9RyaU,Construction company,,5,MEDIUM,55,,
